EMPID,Team,Cluster,Qualification,Sex,Recruitment_Mode,Number of Certifications,Age,Last Year Rating,Years_Of_Exp,KPIs_Met? >80%,Performer_Award??,Avg_KPI_Score,Is_Retained?
49481,Operations,Cluster_2,Bachelor's,f,other,2,39,4,3,0,0,60,0
21989,Finance,Cluster_2,Master's & above,m,other,1,33,3,6,1,0,60,0
17991,Sales & Marketing,Cluster_7,Master's & above,m,other,1,44,3,18,1,0,50,0
32908,Operations,Cluster_22,Bachelor's,m,other,1,29,4,3,0,0,60,0
37596,HR,Cluster_2,Bachelor's,m,sourcing,1,37,5,9,0,0,51,0
77706,Procurement,Cluster_2,Bachelor's,f,sourcing,1,53,5,11,1,0,71,1
35055,Operations,Cluster_27,Bachelor's,f,other,1,29,5,4,0,0,60,0
25404,Finance,Cluster_15,Bachelor's,m,sourcing,1,32,3,6,0,0,60,0
68095,Analytics,Cluster_31,Bachelor's,m,sourcing,3,28,,1,0,0,87,0
73811,Operations,Cluster_26,Bachelor's,m,sourcing,1,27,3,5,0,0,57,0
9000,Operations,Cluster_22,Bachelor's,f,sourcing,1,42,3,3,1,0,61,0
17358,Sales & Marketing,Cluster_4,Bachelor's,m,other,1,44,5,18,1,0,54,0
44346,Sales & Marketing,Cluster_22,Bachelor's,m,referred,1,27,5,2,1,0,55,0
52618,Procurement,Cluster_16,Bachelor's,m,other,1,36,4,7,0,0,67,0
29203,Procurement,Cluster_8,Bachelor's,m,sourcing,1,29,5,5,1,0,70,0
76678,Procurement,Cluster_2,Bachelor's,f,other,2,47,3,3,1,0,69,0
73385,HR,Cluster_2,Master's & above,m,sourcing,1,41,3,4,0,0,47,0
64128,Operations,Cluster_22,Master's & above,f,sourcing,1,47,3,4,0,0,59,0
28281,HR,Cluster_20,Master's & above,m,other,1,39,3,2,0,0,48,0
46597,Sales & Marketing,Cluster_7,Master's & above,f,sourcing,1,34,4,8,0,0,51,0
14277,Analytics,Cluster_22,Bachelor's,m,other,1,27,4,2,1,0,85,0
56766,Sales & Marketing,Cluster_1,Bachelor's,m,other,1,24,,1,1,0,49,0
54909,Sales & Marketing,Cluster_2,,m,sourcing,1,59,5,5,0,0,49,0
36313,Operations,Cluster_29,Bachelor's,f,other,1,28,4,3,0,0,62,0
15017,Sales & Marketing,Cluster_34,Bachelor's,m,other,1,28,1,4,0,0,52,0
4261,Procurement,Cluster_2,Bachelor's,m,other,1,56,3,11,0,0,70,0
22292,Procurement,Cluster_11,Master's & above,f,other,1,34,5,9,1,0,71,0
38467,Sales & Marketing,Cluster_22,,m,other,2,31,4,5,1,0,46,0
62818,Analytics,Cluster_7,,m,other,2,28,1,2,0,0,81,0
52268,Sales & Marketing,Cluster_2,Bachelor's,m,other,1,59,5,16,0,0,49,0
6209,Procurement,Cluster_31,Master's & above,f,sourcing,1,38,3,12,0,0,74,0
10879,Technology,Cluster_31,Bachelor's,m,other,1,29,3,10,0,0,77,0
17019,Sales & Marketing,Cluster_1,Bachelor's,f,other,1,30,5,3,1,0,44,0
78098,Sales & Marketing,Cluster_12,Bachelor's,f,sourcing,1,26,5,2,1,0,51,0
66529,Technology,Cluster_25,Master's & above,f,sourcing,1,34,1,5,0,0,78,0
32902,Sales & Marketing,Cluster_2,Master's & above,m,other,1,34,2,6,1,0,49,0
20895,Finance,Cluster_2,Bachelor's,f,sourcing,1,26,3,2,0,0,60,0
54033,Finance,Cluster_2,Bachelor's,m,sourcing,1,39,1,10,0,0,62,0
36160,Procurement,Cluster_16,Bachelor's,f,other,1,29,2,3,0,0,68,0
64560,Operations,Cluster_22,Bachelor's,f,other,1,28,5,2,1,0,62,1
65895,Operations,Cluster_13,Master's & above,m,sourcing,1,31,3,3,1,0,60,0
48555,R&D,Cluster_4,Master's & above,m,sourcing,1,43,4,7,1,0,80,0
1752,HR,Cluster_2,Bachelor's,f,sourcing,1,50,5,7,1,0,54,0
16580,Operations,Cluster_8,Bachelor's,f,sourcing,1,27,5,3,0,0,59,0
66821,HR,Cluster_28,Master's & above,m,other,1,38,3,10,0,0,49,0
23548,Procurement,Cluster_27,Master's & above,f,sourcing,1,34,5,5,1,0,68,0
23983,Sales & Marketing,Cluster_23,Bachelor's,m,other,2,40,3,9,0,0,48,0
67076,Sales & Marketing,Cluster_28,Master's & above,m,other,1,44,3,11,1,0,50,0
43547,Analytics,Cluster_22,Master's & above,m,sourcing,1,33,1,8,0,0,81,0
19341,R&D,Cluster_2,Master's & above,m,sourcing,1,35,5,2,1,0,82,0
50567,Operations,Cluster_31,Bachelor's,m,sourcing,1,45,1,17,0,0,60,0
9355,Operations,Cluster_7,Bachelor's,f,sourcing,1,40,3,14,0,0,58,0
21903,Operations,Cluster_13,Bachelor's,m,other,1,34,5,5,0,0,55,0
44257,Sales & Marketing,Cluster_29,Bachelor's,m,sourcing,1,31,1,7,0,0,48,0
26761,Operations,Cluster_7,Bachelor's,f,sourcing,1,32,3,4,1,0,60,0
41769,Operations,Cluster_32,Bachelor's,m,sourcing,1,32,3,8,0,0,98,1
59778,Sales & Marketing,Cluster_16,Bachelor's,m,sourcing,2,39,3,4,0,0,54,0
16684,Sales & Marketing,Cluster_25,Bachelor's,m,other,1,35,1,4,1,0,55,0
26692,Analytics,Cluster_8,Bachelor's,f,other,1,27,1,5,0,0,85,0
21394,Sales & Marketing,Cluster_2,Master's & above,f,other,2,36,3,10,0,0,47,0
53501,Procurement,Cluster_2,Master's & above,m,other,1,51,3,19,0,0,66,0
37106,Technology,Cluster_14,Bachelor's,m,other,1,30,3,5,0,0,77,0
29358,Sales & Marketing,Cluster_15,,m,sourcing,1,35,5,9,1,0,54,0
68182,Sales & Marketing,Cluster_22,Bachelor's,m,sourcing,1,27,5,3,0,0,47,0
38079,Operations,Cluster_15,Bachelor's,m,other,2,30,3,5,1,0,63,0
55438,Technology,Cluster_2,Bachelor's,m,referred,1,29,3,5,0,0,79,0
5694,Operations,Cluster_3,Bachelor's,m,sourcing,1,32,4,3,1,0,65,0
16270,Sales & Marketing,Cluster_2,Bachelor's,f,sourcing,2,34,3,3,1,0,53,0
14617,Sales & Marketing,Cluster_29,Master's & above,m,other,1,34,3,8,0,0,51,0
67490,HR,Cluster_2,Below Secondary,m,other,1,20,5,2,1,0,47,1
29672,Sales & Marketing,Cluster_23,Master's & above,m,other,1,42,5,10,1,0,48,0
61956,Sales & Marketing,Cluster_31,Bachelor's,m,other,1,40,5,7,1,0,51,0
69093,Analytics,Cluster_4,Master's & above,m,other,2,47,5,5,0,0,87,0
66688,Sales & Marketing,Cluster_15,Bachelor's,m,sourcing,1,27,4,2,1,0,52,0
52052,Sales & Marketing,Cluster_20,Master's & above,m,other,1,33,3,2,0,0,46,0
2202,Sales & Marketing,Cluster_28,Bachelor's,m,sourcing,1,29,1,3,0,0,51,0
21892,Procurement,Cluster_7,Master's & above,f,other,1,34,5,7,1,0,69,0
39949,Operations,Cluster_15,Bachelor's,m,sourcing,1,45,2,13,0,0,61,0
25012,Operations,Cluster_7,Bachelor's,f,sourcing,1,32,1,2,0,0,58,0
3003,Sales & Marketing,Cluster_25,Bachelor's,m,sourcing,1,31,1,6,0,0,47,0
38822,Sales & Marketing,Cluster_17,Bachelor's,m,sourcing,1,36,5,7,0,0,49,0
23574,Technology,Cluster_13,Bachelor's,f,sourcing,1,26,2,4,1,0,75,0
64195,Operations,Cluster_22,Master's & above,f,referred,1,36,5,8,1,0,62,0
47500,Sales & Marketing,Cluster_7,Bachelor's,m,other,1,30,3,6,0,0,49,0
34474,Analytics,Cluster_26,Bachelor's,f,other,1,29,2,3,0,0,79,0
61617,Sales & Marketing,Cluster_22,Bachelor's,m,sourcing,1,32,3,6,0,0,60,1
47357,Sales & Marketing,Cluster_15,Bachelor's,m,sourcing,1,36,5,4,0,0,51,0
21494,Sales & Marketing,Cluster_2,Bachelor's,m,other,3,24,,1,0,0,48,0
31013,Sales & Marketing,Cluster_2,Bachelor's,m,other,4,26,,1,0,0,54,0
1465,Operations,Cluster_2,Master's & above,m,sourcing,1,32,1,6,0,0,57,0
65249,Sales & Marketing,Cluster_14,Bachelor's,m,other,1,25,3,2,0,0,57,0
48943,HR,Cluster_7,Bachelor's,f,sourcing,1,39,1,4,0,0,54,0
17744,Procurement,Cluster_2,Master's & above,m,sourcing,1,48,3,14,0,0,74,0
61567,Sales & Marketing,Cluster_22,Bachelor's,f,sourcing,1,28,4,3,0,0,49,0
49014,Sales & Marketing,Cluster_20,Bachelor's,m,sourcing,3,32,2,3,0,0,55,0
65173,Finance,Cluster_4,Master's & above,m,sourcing,1,35,5,4,0,0,70,1
61491,HR,Cluster_17,Bachelor's,f,other,1,34,5,8,1,0,46,0
61173,Analytics,Cluster_32,Bachelor's,m,sourcing,1,39,5,6,1,0,85,0
60609,Analytics,Cluster_22,Bachelor's,m,sourcing,2,26,5,3,1,0,83,0
22528,Finance,Cluster_22,Below Secondary,f,other,1,25,4,3,0,0,55,0
20473,Technology,Cluster_23,Bachelor's,m,other,3,32,4,6,0,0,81,0
6041,Sales & Marketing,Cluster_2,Bachelor's,f,sourcing,2,29,3,2,0,0,47,0
34948,Sales & Marketing,Cluster_15,Bachelor's,f,sourcing,1,37,3,4,0,0,48,0
46984,HR,Cluster_31,Bachelor's,f,other,1,25,4,3,0,0,49,0
25664,Procurement,Cluster_4,Master's & above,f,sourcing,1,33,4,2,0,0,70,0
74661,Sales & Marketing,Cluster_22,Master's & above,m,other,1,37,2,8,0,0,54,0
35340,Operations,Cluster_15,Master's & above,m,other,1,35,5,9,0,0,56,0
69945,Sales & Marketing,Cluster_7,Bachelor's,m,sourcing,1,24,5,1,1,0,49,0
73465,Sales & Marketing,Cluster_7,Master's & above,f,sourcing,1,37,4,8,0,0,51,0
38889,Sales & Marketing,Cluster_28,Bachelor's,m,other,1,32,5,4,1,0,53,0
49823,Operations,Cluster_22,Bachelor's,m,other,1,42,4,5,1,0,58,1
7028,Operations,Cluster_27,Master's & above,m,other,1,34,3,6,1,0,58,0
68148,Sales & Marketing,Cluster_15,Bachelor's,m,other,3,33,3,8,0,0,49,0
13776,Sales & Marketing,Cluster_8,Master's & above,m,other,1,34,2,7,0,0,48,0
19935,Sales & Marketing,Cluster_11,Bachelor's,m,other,1,27,4,5,0,0,47,0
34852,Analytics,Cluster_2,Master's & above,m,other,1,35,3,2,1,0,86,1
60531,Operations,Cluster_31,Bachelor's,m,other,1,39,3,4,1,0,55,0
54705,Operations,Cluster_2,Bachelor's,f,sourcing,1,30,3,3,0,0,60,0
77306,Analytics,Cluster_22,Master's & above,m,other,1,34,3,6,0,0,83,0
68708,Analytics,Cluster_2,Bachelor's,m,other,1,30,5,2,0,0,81,0
66959,Procurement,Cluster_16,Bachelor's,m,other,1,37,5,4,1,0,72,0
52011,Sales & Marketing,Cluster_7,Bachelor's,m,sourcing,1,39,1,5,0,0,49,0
40349,Sales & Marketing,Cluster_2,Bachelor's,f,sourcing,1,48,5,8,0,0,51,0
19275,Sales & Marketing,Cluster_16,Bachelor's,m,sourcing,1,28,1,3,0,0,50,0
6132,Sales & Marketing,Cluster_7,Bachelor's,m,sourcing,1,37,5,10,0,0,61,1
24868,Operations,Cluster_29,Bachelor's,m,sourcing,1,33,3,9,0,0,61,0
69435,Operations,Cluster_4,Bachelor's,m,other,1,46,3,2,0,0,59,0
39715,Procurement,Cluster_11,Bachelor's,f,other,1,29,5,6,1,0,70,0
38207,Legal,Cluster_7,Bachelor's,m,sourcing,1,31,5,3,1,0,63,0
78281,Operations,Cluster_19,Master's & above,m,other,1,44,3,7,1,0,58,1
40032,Sales & Marketing,Cluster_7,Bachelor's,m,sourcing,1,40,4,11,0,0,46,0
70520,Sales & Marketing,Cluster_7,Master's & above,m,sourcing,1,34,3,7,1,0,95,1
45572,Sales & Marketing,Cluster_2,,f,other,1,35,1,9,0,0,50,0
8404,Sales & Marketing,Cluster_11,Bachelor's,f,other,1,28,5,2,1,0,50,0
74772,Technology,Cluster_7,Bachelor's,f,other,4,30,4,7,1,0,80,0
24405,Operations,Cluster_2,Master's & above,m,other,1,31,2,6,0,0,58,0
46442,Technology,Cluster_22,Bachelor's,f,sourcing,3,27,,1,1,0,80,0
71241,Technology,Cluster_17,Master's & above,f,other,1,41,5,5,1,0,77,0
44856,Procurement,Cluster_2,Bachelor's,f,sourcing,1,32,5,8,1,0,70,1
1925,Procurement,Cluster_2,Master's & above,m,other,1,39,1,4,0,0,66,0
23752,R&D,Cluster_15,Bachelor's,m,other,1,32,5,4,1,0,90,1
30920,Technology,Cluster_4,Bachelor's,m,other,1,31,3,8,0,0,79,0
68704,HR,Cluster_4,Master's & above,m,other,1,36,4,8,1,0,49,0
13450,Operations,Cluster_2,Master's & above,m,sourcing,1,60,4,13,0,0,59,0
27746,Technology,Cluster_4,Master's & above,f,other,1,39,2,3,1,0,81,0
55516,Analytics,Cluster_22,Bachelor's,m,sourcing,1,33,4,6,1,0,86,1
38975,HR,Cluster_11,Bachelor's,f,other,1,26,,1,1,0,50,0
75023,Sales & Marketing,Cluster_4,Bachelor's,m,other,3,32,1,5,1,1,45,0
18694,Operations,Cluster_15,Master's & above,m,sourcing,1,44,5,15,0,0,64,0
31968,Sales & Marketing,Cluster_31,Master's & above,m,sourcing,2,42,3,15,0,0,52,0
76629,Analytics,Cluster_1,Bachelor's,m,other,1,29,3,4,0,0,87,0
16834,Sales & Marketing,Cluster_7,Bachelor's,m,sourcing,1,33,3,3,1,0,52,1
15131,Technology,Cluster_2,Bachelor's,f,referred,1,51,3,3,1,0,80,0
8273,Technology,Cluster_31,Bachelor's,m,other,1,35,3,6,0,0,81,0
21635,Technology,Cluster_2,Bachelor's,m,sourcing,3,28,3,5,0,0,79,0
69748,Sales & Marketing,Cluster_31,Bachelor's,m,other,1,43,3,9,0,0,49,0
21152,Sales & Marketing,Cluster_13,Master's & above,m,sourcing,1,37,2,10,0,0,49,0
24012,Sales & Marketing,Cluster_25,Master's & above,m,other,1,42,4,9,0,0,46,0
61129,Procurement,Cluster_7,Master's & above,f,other,2,34,4,6,0,0,67,0
65626,Analytics,Cluster_22,Bachelor's,f,sourcing,1,30,2,4,0,0,88,0
18747,Sales & Marketing,Cluster_32,Bachelor's,m,other,1,28,,1,0,0,48,0
64318,Operations,Cluster_22,Master's & above,m,sourcing,1,42,3,12,1,0,60,0
25144,Operations,Cluster_15,Bachelor's,f,other,1,36,2,2,0,0,63,0
23525,Operations,Cluster_4,Master's & above,m,sourcing,1,40,5,6,0,0,73,1
78266,Sales & Marketing,Cluster_2,Bachelor's,m,other,2,47,4,14,0,0,47,0
73136,Operations,Cluster_15,Master's & above,m,sourcing,1,37,5,3,1,0,63,1
10585,Sales & Marketing,Cluster_2,Bachelor's,m,other,3,29,,1,0,0,49,0
14180,Sales & Marketing,Cluster_22,Bachelor's,f,sourcing,1,27,2,4,0,0,49,0
25728,Sales & Marketing,Cluster_10,Master's & above,m,other,1,44,3,4,0,0,50,0
43761,Technology,Cluster_17,Bachelor's,f,sourcing,1,26,4,2,1,0,79,0
15021,Analytics,Cluster_28,Bachelor's,m,other,1,28,5,2,1,0,85,0
18542,Sales & Marketing,Cluster_2,Bachelor's,f,sourcing,1,41,3,7,0,0,45,0
12717,Operations,Cluster_2,Bachelor's,m,other,1,38,3,13,1,0,63,1
73430,Sales & Marketing,Cluster_8,Bachelor's,m,other,1,26,2,3,0,0,51,0
46923,Finance,Cluster_15,Bachelor's,m,sourcing,2,28,3,4,0,0,58,0
61955,Sales & Marketing,Cluster_16,Bachelor's,m,sourcing,1,26,4,2,0,0,50,0
11616,Procurement,Cluster_11,Bachelor's,m,sourcing,1,39,1,9,0,0,74,0
64180,Operations,Cluster_13,Master's & above,f,sourcing,1,34,3,2,0,0,60,0
960,Procurement,Cluster_4,Master's & above,m,sourcing,1,42,3,14,1,0,70,0
55054,Operations,Cluster_22,Bachelor's,m,sourcing,1,30,2,3,0,0,57,0
32372,Technology,Cluster_2,Master's & above,m,sourcing,1,34,4,6,0,0,81,0
6427,Technology,Cluster_31,Bachelor's,m,sourcing,1,30,4,2,0,0,78,0
36349,Sales & Marketing,Cluster_25,Master's & above,m,sourcing,1,34,1,4,0,0,50,0
69655,Operations,Cluster_23,Bachelor's,f,other,2,35,5,7,0,0,61,0
3610,Sales & Marketing,Cluster_7,Bachelor's,m,sourcing,1,30,5,5,0,0,50,0
74876,Operations,Cluster_31,Bachelor's,m,sourcing,1,30,3,8,0,0,57,0
36427,Sales & Marketing,Cluster_27,Bachelor's,m,other,1,25,2,3,0,0,65,1
1816,Procurement,Cluster_26,Bachelor's,f,other,1,40,3,8,1,0,64,1
19912,Operations,Cluster_25,Bachelor's,m,sourcing,1,30,2,4,0,0,57,0
11193,Sales & Marketing,Cluster_2,Bachelor's,m,sourcing,1,32,2,3,0,0,47,0
51221,Sales & Marketing,Cluster_16,Master's & above,m,other,1,38,1,10,0,0,47,0
66629,Operations,Cluster_31,Bachelor's,f,other,1,29,5,6,1,0,59,0
73058,Procurement,Cluster_15,Bachelor's,m,other,1,37,1,4,0,0,68,0
48435,Analytics,Cluster_26,Bachelor's,m,other,1,28,3,5,1,0,82,1
69808,Sales & Marketing,Cluster_2,Bachelor's,f,sourcing,1,30,,1,0,0,47,0
62594,Analytics,Cluster_22,Bachelor's,m,sourcing,2,29,,1,1,0,86,1
62005,Analytics,Cluster_25,Bachelor's,m,other,2,27,5,3,0,0,86,1
57793,Technology,Cluster_22,Bachelor's,m,referred,1,30,4,4,0,0,87,0
25079,Sales & Marketing,Cluster_7,Bachelor's,m,other,3,32,2,5,0,0,45,0
50940,Sales & Marketing,Cluster_32,Bachelor's,m,sourcing,1,38,5,3,1,0,51,0
65937,Analytics,Cluster_29,Bachelor's,m,other,1,28,1,4,1,0,86,0
30614,Operations,Cluster_30,Bachelor's,f,other,1,37,3,3,0,0,62,0
65766,Sales & Marketing,Cluster_11,Bachelor's,m,other,2,28,4,3,1,0,50,1
25429,HR,Cluster_6,Bachelor's,f,other,1,26,,1,0,0,51,0
53462,Operations,Cluster_16,Master's & above,m,other,1,36,3,9,1,0,57,0
72719,Sales & Marketing,Cluster_7,Bachelor's,m,other,1,38,3,7,0,0,47,0
53683,HR,Cluster_2,Bachelor's,m,referred,1,25,5,2,0,0,48,0
36593,Sales & Marketing,Cluster_19,Bachelor's,m,other,1,25,,1,0,0,47,0
31193,Operations,Cluster_2,Bachelor's,m,other,2,32,4,4,1,0,57,0
43783,HR,Cluster_2,Below Secondary,m,referred,1,22,,1,1,0,49,0
68187,Procurement,Cluster_31,Master's & above,f,sourcing,1,33,2,7,1,0,70,1
60720,Procurement,Cluster_22,Bachelor's,m,sourcing,1,29,5,5,1,0,69,0
46993,Sales & Marketing,Cluster_7,Bachelor's,m,sourcing,1,27,,1,1,0,51,1
24974,HR,Cluster_31,Bachelor's,f,other,1,34,5,7,1,0,50,0
9921,Operations,Cluster_4,Bachelor's,m,other,1,26,5,2,0,0,74,1
16398,Sales & Marketing,Cluster_8,Master's & above,m,other,1,36,2,8,0,0,47,0
1776,Operations,Cluster_2,Master's & above,m,sourcing,1,60,3,18,0,0,65,0
6382,Technology,Cluster_2,Bachelor's,m,sourcing,1,54,3,16,0,0,80,0
67011,Analytics,Cluster_9,Master's & above,m,other,1,29,3,4,0,0,82,0
37808,Finance,Cluster_26,Bachelor's,m,other,2,26,5,3,1,0,61,0
20307,Technology,Cluster_23,Master's & above,m,other,1,39,3,7,0,0,82,0
47660,Operations,Cluster_2,Bachelor's,m,other,1,51,4,6,0,0,61,0
17645,Sales & Marketing,Cluster_4,Bachelor's,m,other,1,39,3,5,1,0,48,1
20403,R&D,Cluster_22,Master's & above,f,other,1,29,3,5,0,0,86,0
42221,Operations,Cluster_2,Bachelor's,m,other,1,31,3,7,1,0,59,1
42621,Procurement,Cluster_22,Bachelor's,f,other,1,33,4,5,1,0,68,0
64359,Operations,Cluster_23,Bachelor's,f,sourcing,1,30,4,2,0,0,56,0
76719,Operations,Cluster_23,Bachelor's,m,sourcing,1,29,3,2,0,0,62,0
63512,Analytics,Cluster_28,Bachelor's,m,other,1,32,5,4,1,0,82,0
43462,HR,Cluster_2,Bachelor's,m,referred,1,35,3,7,0,0,51,0
48074,Operations,Cluster_2,Bachelor's,f,sourcing,1,38,3,4,0,0,62,0
58545,Finance,Cluster_2,Master's & above,m,sourcing,2,44,4,7,0,0,58,0
30061,Technology,Cluster_22,Master's & above,m,sourcing,1,36,5,9,0,0,78,0
9853,Sales & Marketing,Cluster_15,Bachelor's,m,sourcing,1,36,1,9,0,0,48,0
50480,Sales & Marketing,Cluster_4,Bachelor's,m,other,1,44,2,10,0,0,50,0
66998,Procurement,Cluster_4,Bachelor's,f,other,1,32,4,3,0,0,64,0
43532,Sales & Marketing,Cluster_4,Bachelor's,m,other,4,40,3,3,1,0,53,0
34741,Operations,Cluster_15,Bachelor's,m,sourcing,1,36,3,7,0,0,70,1
60868,R&D,Cluster_4,Bachelor's,m,other,4,29,,1,0,0,85,0
34796,Technology,Cluster_2,Bachelor's,f,referred,1,33,4,5,0,0,79,0
64570,Procurement,Cluster_7,Master's & above,f,other,1,43,4,13,1,0,67,0
41895,Analytics,Cluster_15,Bachelor's,m,sourcing,1,29,,1,0,0,84,0
58621,Sales & Marketing,Cluster_2,Master's & above,m,sourcing,1,32,1,6,0,0,48,0
21664,Operations,Cluster_32,Bachelor's,f,other,1,35,5,4,1,1,59,0
74208,Technology,Cluster_22,Bachelor's,f,other,1,29,4,4,1,0,86,0
51524,Sales & Marketing,Cluster_9,Master's & above,f,other,1,28,3,3,0,0,50,0
60544,Sales & Marketing,Cluster_7,Bachelor's,m,other,1,34,4,9,1,0,90,1
38015,Analytics,Cluster_7,Bachelor's,m,other,2,38,4,9,0,0,81,0
56223,Sales & Marketing,Cluster_31,Bachelor's,f,other,1,26,4,3,0,0,49,0
22584,Technology,Cluster_15,Bachelor's,f,other,2,34,3,7,0,0,81,0
25019,Sales & Marketing,Cluster_6,Bachelor's,m,sourcing,1,26,1,3,0,0,50,0
63234,Procurement,Cluster_27,Bachelor's,f,other,3,37,3,3,0,0,71,0
6684,Sales & Marketing,Cluster_7,Bachelor's,m,sourcing,1,32,1,10,0,0,52,0
65166,Sales & Marketing,Cluster_7,Master's & above,f,other,1,45,1,14,0,0,49,0
25918,Procurement,Cluster_7,Bachelor's,f,other,1,25,3,5,0,0,67,0
73713,Sales & Marketing,Cluster_7,Bachelor's,f,other,1,42,3,5,0,0,51,0
39580,Technology,Cluster_2,Master's & above,m,other,1,38,5,9,1,0,87,1
40267,Analytics,Cluster_32,Bachelor's,m,sourcing,1,34,1,7,0,0,87,0
61421,Procurement,Cluster_22,Bachelor's,m,sourcing,1,35,3,10,0,0,68,0
13917,Sales & Marketing,Cluster_28,Bachelor's,f,other,1,27,1,5,0,0,49,0
77689,R&D,Cluster_26,Bachelor's,m,sourcing,3,30,1,3,0,0,84,0
38175,Procurement,Cluster_5,Bachelor's,f,other,1,36,3,10,1,0,66,0
64547,Sales & Marketing,Cluster_9,Master's & above,m,other,1,31,5,7,0,0,49,0
28875,Analytics,Cluster_7,Bachelor's,m,other,1,32,3,7,0,0,83,0
42110,Sales & Marketing,Cluster_7,Bachelor's,f,other,1,37,5,3,1,0,49,0
16660,Sales & Marketing,Cluster_27,Bachelor's,m,other,1,36,2,8,0,0,46,0
56165,Finance,Cluster_22,Bachelor's,m,other,1,29,3,6,0,0,66,0
32543,Sales & Marketing,Cluster_2,Bachelor's,m,referred,1,25,5,3,1,0,55,0
54210,Operations,Cluster_26,Bachelor's,m,sourcing,2,26,4,1,0,0,59,0
19774,Operations,Cluster_14,Master's & above,m,sourcing,1,40,4,7,0,0,58,0
4937,Analytics,Cluster_22,Bachelor's,m,sourcing,2,28,4,2,1,0,89,1
36689,HR,Cluster_2,Bachelor's,f,other,1,34,3,5,0,0,61,1
62769,Analytics,Cluster_29,Bachelor's,f,other,1,28,1,6,0,0,87,0
36031,Analytics,Cluster_22,Bachelor's,f,other,1,30,3,2,1,0,84,0
42298,Sales & Marketing,Cluster_10,Bachelor's,m,other,1,30,3,6,0,0,50,0
71251,Sales & Marketing,Cluster_27,,m,other,1,30,3,3,0,0,48,0
17188,Analytics,Cluster_29,Bachelor's,m,sourcing,1,33,4,8,0,0,84,0
27068,Operations,Cluster_31,Bachelor's,f,other,1,27,,1,0,0,63,0
58430,Sales & Marketing,Cluster_27,Bachelor's,m,other,1,28,5,4,1,0,52,0
77176,Procurement,Cluster_2,Bachelor's,f,sourcing,1,37,2,2,0,0,71,0
50843,HR,Cluster_2,Bachelor's,m,other,1,29,3,3,1,0,48,0
11128,HR,Cluster_23,Bachelor's,f,other,1,30,3,2,0,0,56,0
69237,Procurement,Cluster_2,Bachelor's,m,sourcing,1,38,4,5,0,0,72,0
16804,Finance,Cluster_26,Bachelor's,m,other,1,27,5,2,0,0,58,0
31085,Finance,Cluster_19,Bachelor's,m,sourcing,1,34,5,6,1,0,62,0
17508,Sales & Marketing,Cluster_19,Bachelor's,f,sourcing,1,41,3,4,0,0,50,0
74000,Sales & Marketing,Cluster_7,Bachelor's,m,sourcing,1,33,3,5,1,0,49,0
1900,Technology,Cluster_2,Below Secondary,f,referred,1,24,,1,1,0,81,0
50411,Sales & Marketing,Cluster_22,Master's & above,m,other,2,31,2,3,0,0,51,0
68888,Procurement,Cluster_30,Bachelor's,f,other,1,30,4,5,0,0,74,0
63846,Procurement,Cluster_17,Bachelor's,f,sourcing,3,30,5,4,1,0,71,1
20032,Technology,Cluster_7,Master's & above,m,sourcing,1,47,4,4,0,0,76,0
38647,Operations,Cluster_4,Master's & above,f,sourcing,1,48,5,7,1,0,62,0
39847,Analytics,Cluster_11,Bachelor's,m,other,1,29,5,6,0,0,86,0
60819,Technology,Cluster_2,Bachelor's,m,other,1,40,2,4,1,1,80,0
2634,Sales & Marketing,Cluster_7,Master's & above,m,sourcing,1,29,3,2,0,0,50,0
55400,Finance,Cluster_2,Bachelor's,m,other,1,36,3,7,0,0,61,0
11256,Operations,Cluster_15,Bachelor's,f,sourcing,1,36,4,9,1,0,64,0
66574,Sales & Marketing,Cluster_2,Master's & above,f,sourcing,2,35,2,10,0,0,54,0
54179,Sales & Marketing,Cluster_27,,m,sourcing,1,44,3,7,0,0,51,0
38485,HR,Cluster_2,Master's & above,m,other,1,44,3,15,0,0,50,0
50945,Sales & Marketing,Cluster_11,Bachelor's,m,other,1,25,1,2,0,0,50,0
22708,Finance,Cluster_2,Bachelor's,f,sourcing,1,34,5,4,1,0,59,0
38053,Sales & Marketing,Cluster_2,Bachelor's,m,referred,1,30,2,3,1,0,51,0
66129,Sales & Marketing,Cluster_30,Master's & above,m,other,1,42,5,5,0,0,56,0
20328,Sales & Marketing,Cluster_2,Bachelor's,f,sourcing,2,31,2,5,0,0,45,0
17473,HR,Cluster_22,Bachelor's,f,other,1,28,5,6,1,0,47,0
77583,Operations,Cluster_7,Bachelor's,f,other,1,29,2,4,0,0,60,0
46724,Analytics,Cluster_5,Bachelor's,m,sourcing,2,32,3,3,0,0,89,0
41468,Analytics,Cluster_22,Bachelor's,f,sourcing,2,28,4,6,1,0,81,1
43126,Technology,Cluster_16,Bachelor's,m,sourcing,1,32,5,5,1,0,79,0
57161,Sales & Marketing,Cluster_20,Bachelor's,f,sourcing,1,29,,1,0,0,50,0
59171,Analytics,Cluster_7,Master's & above,m,other,1,39,4,3,1,1,94,1
63444,Procurement,Cluster_2,Master's & above,f,sourcing,1,41,5,6,1,0,67,0
1836,Procurement,Cluster_2,Master's & above,m,sourcing,2,46,4,20,0,0,66,0
59964,Operations,Cluster_2,Bachelor's,f,other,2,31,5,3,0,0,59,0
48279,Technology,Cluster_13,Bachelor's,m,sourcing,1,42,3,12,0,0,76,0
